地域,可用区,机型,CPU(核),内存(G),按量T1(元/小时),按量T2(元/小时),按量T3(元/小时),标准月价(元),包月(元),包年(元),3年(元),5年(元)
新加坡,新加坡一区,内存型M2,16,128,7.73,3.86,2.63,3960,3960,39441.6,71280,118800
新加坡,新加坡一区,内存型M2,24,192,11.59,5.79,3.94,5940,5940,59162.4,106920,178200
新加坡,新加坡一区,内存型M2,32,256,15.45,7.73,5.26,7920,7920,78883.2,142560,237600
新加坡,新加坡一区,内存型M2,48,384,23.18,11.59,7.89,11880,11880,118324.8,213840,356400
新加坡,新加坡一区,内存型M2,56,448,27.04,13.52,9.2,13860,13860,138045.6,249480,415800
新加坡,新加坡二区,计算网络增强型CN3,4,8,1.47,0.73,0.5,704,704,7011.84,12672,21120
新加坡,新加坡二区,计算网络增强型CN3,4,16,2.2,1.1,0.75,1056,1056,10517.76,19008,31680
新加坡,新加坡二区,计算网络增强型CN3,8,16,2.93,1.47,1,1408,1408,14023.68,25344,42240
新加坡,新加坡二区,计算网络增强型CN3,8,32,4.4,2.2,1.5,2112,2112,21035.52,38016,63360
新加坡,新加坡二区,计算网络增强型CN3,16,32,5.87,2.93,1.99,2816,2816,28047.36,50688,84480
新加坡,新加坡二区,计算网络增强型CN3,16,64,8.8,4.4,2.99,4224,4224,42071.04,76032,126720
新加坡,新加坡二区,计算网络增强型CN3,32,64,11.73,5.87,3.99,5632,5632,56094.72,101376,168960
新加坡,新加坡二区,计算网络增强型CN3,32,128,17.6,8.8,5.98,8448,8448,84142.08,152064,253440
新加坡,新加坡二区,计算网络增强型CN3,48,160,23.47,11.73,7.98,11264,11264,112189.44,202752,337920
新加坡,新加坡一区,计算型C3,4,8,1.47,0.73,0.5,704,704,7011.84,12672,21120
新加坡,新加坡一区,计算型C3,4,16,2.2,1.1,0.75,1056,1056,10517.76,19008,31680
新加坡,新加坡一区,计算型C3,8,16,2.94,1.47,1,1408,1408,14023.68,25344,42240
新加坡,新加坡一区,计算型C3,8,32,4.41,2.2,1.5,2112,2112,21035.52,38016,63360
新加坡,新加坡一区,计算型C3,16,32,5.87,2.94,2,2816,2816,28047.36,50688,84480
新加坡,新加坡一区,计算型C3,16,64,8.82,4.41,3,4224,4224,42071.04,76032,126720
新加坡,新加坡一区,计算型C3,32,64,11.74,5.87,3.99,5632,5632,56094.72,101376,168960
新加坡,新加坡一区,计算型C3,32,128,17.63,8.82,6,8448,8448,84142.08,152064,253440
新加坡,新加坡一区,计算型C3,48,160,23.51,11.75,7.99,11264,11264,112189.44,202752,337920
新加坡,新加坡一区,计算型C2,4,8,1.24,0.62,0.42,640,640,6374.4,11520,19200
新加坡,新加坡一区,计算型C2,4,16,1.87,0.93,0.64,960,960,9561.6,17280,28800
新加坡,新加坡一区,计算型C2,8,16,2.49,1.25,0.85,1280,1280,12748.8,23040,38400
新加坡,新加坡一区,计算型C2,8,32,3.73,1.87,1.27,1920,1920,19123.2,34560,57600
新加坡,新加坡一区,计算型C2,16,32,4.98,2.49,1.69,2560,2560,25497.6,46080,76800
新加坡,新加坡一区,计算型C2,16,64,7.47,3.74,2.54,3840,3840,38246.4,69120,115200
新加坡,新加坡一区,计算型C2,32,96,12.45,6.23,4.23,6400,6400,63744,115200,192000
新加坡,新加坡一区,GPU计算型GN7,8,32,7.16,3.58,2.43,3437.7,3437.7,34239.49,61878.6,103131
新加坡,新加坡一区,GPU计算型GN7,20,80,11.46,5.73,3.89,5500.5,5500.5,54784.98,99009,165015
新加坡,新加坡一区,GPU计算型GN7,32,128,15.75,7.87,5.35,7563.3,7563.3,75330.47,136139.4,226899
新加坡,新加坡一区,GPU计算型GN7,40,160,22.91,11.45,7.79,11001,11001,109569.96,198018,330030
新加坡,新加坡一区,GPU计算型GN7,80,320,45.83,22.91,15.58,22002,22002,219139.92,396036,660060
新加坡,新加坡一区,GPU计算型GN10X,8,40,17.14,17.14,17.14,8225,8225,81921,148050,246750
新加坡,新加坡一区,GPU计算型GN10X,36,160,68.75,68.75,68.75,33000,33000,328680,594000,990000
新加坡,新加坡一区,GPU计算型GN10X,72,320,137.5,137.5,137.5,66000,66000,657360,1188000,1980000
新加坡,新加坡一区,GPU计算型GN10Xp,10,40,20.96,20.96,20.96,10062.5,10062.5,100222.5,181125,301875
新加坡,新加坡一区,GPU计算型GN10Xp,20,80,41.93,41.93,41.93,20125,20125,200445,362250,603750
新加坡,新加坡一区,GPU计算型GN10Xp,40,160,83.85,83.85,83.85,40250,40250,400890,724500,1207500
新加坡,新加坡一区,GPU计算型GN10Xp,80,320,167.7,167.7,167.7,80500,80500,801780,1449000,2415000
新加坡,新加坡二区,大数据型D3,84,320,42.6,42.6,42.6,20448,20448,203662.08,368064,613440
新加坡,新加坡一区,大数据型D1,56,224,25.2,14.35,10.88,12096,12096,120476.16,217728,362880
新加坡,新加坡一区,高IO型黑石物理服务器BMI5,96,384,25.39,25.39,25.39,18280,18280,182068.8,329040,548400
新加坡,新加坡一区,GPU型黑石物理服务器BMG5t,96,384,-,-,-,29280,29280,291628.8,527040,878400
曼谷,曼谷一区,标准型S5,1,1,0.11,0.11,0.11,55,55,547.8,990,1650
曼谷,曼谷一区,标准型S5,1,2,0.21,0.21,0.21,110,110,1095.6,1980,3300
曼谷,曼谷一区,标准型S5,1,4,0.31,0.31,0.31,162,162,1613.52,2916,4860
曼谷,曼谷一区,标准型S5,2,4,0.43,0.43,0.43,220,220,2191.2,3960,6600
曼谷,曼谷一区,标准型S5,2,8,0.63,0.63,0.63,324,324,3227.04,5832,9720
曼谷,曼谷一区,标准型S5,4,8,0.84,0.84,0.84,432,432,4302.72,7776,12960
曼谷,曼谷一区,标准型S5,4,16,1.26,1.26,1.26,648,648,6454.08,11664,19440
曼谷,曼谷一区,标准型S5,8,16,1.68,1.68,1.68,864,864,8605.44,15552,25920
曼谷,曼谷一区,标准型S5,8,32,2.52,2.52,2.52,1296,1296,12908.16,23328,38880
曼谷,曼谷二区,标准型S5,12,24,2.52,2.52,2.52,1296,1296,12908.16,23328,38880
曼谷,曼谷一区,标准型S5,16,32,3.36,3.36,3.36,1728,1728,17210.88,31104,51840
曼谷,曼谷一区,标准型S5,16,64,5.04,5.04,5.04,2592,2592,25816.32,46656,77760
曼谷,曼谷一区,标准型S5,24,48,5.04,5.04,5.04,2592,2592,25816.32,46656,77760
曼谷,曼谷一区,标准型S5,24,96,7.56,7.56,7.56,3888,3888,38724.48,69984,116640
曼谷,曼谷一区,标准型S5,32,64,6.72,6.72,6.72,3456,3456,34421.76,62208,103680
曼谷,曼谷一区,标准型S5,32,128,10.08,10.08,10.08,5184,5184,51632.64,93312,155520
曼谷,曼谷一区,标准型S5,48,96,10.08,10.08,10.08,5184,5184,51632.64,93312,155520
曼谷,曼谷一区,标准型S5,48,192,15.12,15.12,15.12,7776,7776,77448.96,139968,233280
曼谷,曼谷一区,标准型S5,64,256,20.16,20.16,20.16,10368,10368,103265.28,186624,311040
曼谷,曼谷一区,标准型S3,1,1,0.11,0.05,0.04,55,55,547.8,990,1650
曼谷,曼谷一区,标准型S3,1,2,0.21,0.11,0.07,110,110,1095.6,1980,3300
曼谷,曼谷一区,标准型S3,1,4,0.31,0.16,0.11,162,162,1613.52,2916,4860
曼谷,曼谷一区,标准型S3,2,4,0.43,0.21,0.15,220,220,2191.2,3960,6600
曼谷,曼谷一区,标准型S3,2,8,0.63,0.31,0.21,324,324,3227.04,5832,9720
曼谷,曼谷一区,标准型S3,4,8,0.84,0.42,0.29,432,432,4302.72,7776,12960
曼谷,曼谷一区,标准型S3,4,16,1.26,0.63,0.43,648,648,6454.08,11664,19440
曼谷,曼谷一区,标准型S3,8,16,1.68,0.84,0.57,864,864,8605.44,15552,25920
曼谷,曼谷一区,标准型S3,8,32,2.52,1.26,0.86,1296,1296,12908.16,23328,38880
曼谷,曼谷一区,标准型S3,12,24,2.52,1.26,0.86,1296,1296,12908.16,23328,38880
曼谷,曼谷一区,标准型S3,12,48,3.78,1.89,1.29,1944,1944,19362.24,34992,58320
曼谷,曼谷一区,标准型S3,16,32,3.36,1.68,1.14,1728,1728,17210.88,31104,51840
曼谷,曼谷一区,标准型S3,16,64,5.04,2.52,1.71,2592,2592,25816.32,46656,77760
曼谷,曼谷一区,标准型S3,24,48,5.04,2.52,1.71,2592,2592,25816.32,46656,77760
曼谷,曼谷一区,标准型S3,24,96,7.56,3.78,2.57,3888,3888,38724.48,69984,116640
曼谷,曼谷一区,标准型S3,32,64,6.72,3.36,2.29,3456,3456,34421.76,62208,103680
曼谷,曼谷一区,标准型S3,32,128,10.08,5.04,3.43,5184,5184,51632.64,93312,155520
曼谷,曼谷一区,标准型S3,48,96,10.08,5.04,3.43,5184,5184,51632.64,93312,155520
曼谷,曼谷一区,标准型S3,48,192,15.12,7.56,5.14,7776,7776,77448.96,139968,233280
曼谷,曼谷一区,标准型S3,64,128,13.44,6.72,4.57,6912,6912,68843.52,124416,207360
曼谷,曼谷一区,标准型S3,64,256,20.16,10.08,6.86,10368,10368,103265.28,186624,311040
曼谷,曼谷一区,标准型S3,80,320,25.2,12.6,8.57,12960,12960,129081.6,233280,388800
曼谷,曼谷一区,标准型S2,1,1,0.11,0.05,0.04,55,55,547.8,990,1650
曼谷,曼谷一区,标准型S2,1,2,0.21,0.11,0.07,110,110,1095.6,1980,3300
曼谷,曼谷一区,标准型S2,2,4,0.43,0.21,0.15,220,220,2191.2,3960,6600
曼谷,曼谷一区,标准型S2,2,8,0.7,0.35,0.24,360,360,3585.6,6480,10800
曼谷,曼谷一区,标准型S2,4,8,0.93,0.47,0.32,480,480,4780.8,8640,14400
曼谷,曼谷一区,标准型S2,4,16,1.4,0.7,0.47,720,720,7171.2,12960,21600
曼谷,曼谷一区,标准型S2,8,16,1.86,0.93,0.63,960,960,9561.6,17280,28800
曼谷,曼谷一区,标准型S2,8,32,2.79,1.4,0.95,1440,1440,14342.4,25920,43200
曼谷,曼谷一区,标准型S2,12,24,2.8,1.4,0.95,1440,1440,14342.4,25920,43200
曼谷,曼谷一区,标准型S2,12,48,4.19,2.09,1.42,2160,2160,21513.6,38880,64800
曼谷,曼谷一区,标准型S2,16,32,3.73,1.86,1.27,1920,1920,19123.2,34560,57600
曼谷,曼谷一区,标准型S2,16,64,5.58,2.79,1.9,2880,2880,28684.8,51840,86400
曼谷,曼谷一区,标准型S2,24,48,5.59,2.8,1.9,2880,2880,28684.8,51840,86400
曼谷,曼谷一区,标准型S2,24,96,8.38,4.19,2.85,4320,4320,43027.2,77760,129600
曼谷,曼谷一区,标准型S2,32,64,7.46,3.73,2.54,3840,3840,38246.4,69120,115200
曼谷,曼谷一区,标准型S2,32,128,11.17,5.59,3.8,5760,5760,57369.6,103680,172800
曼谷,曼谷一区,标准型S2,56,224,19.54,9.78,6.65,10080,10080,100396.8,181440,302400
曼谷,曼谷一区,内存型M5,1,8,0.47,0.47,0.47,242,242,2410.32,4356,7260
曼谷,曼谷一区,内存型M5,2,16,0.94,0.94,0.94,484,484,4820.64,8712,14520
曼谷,曼谷一区,内存型M5,4,32,1.88,1.88,1.88,968,968,9641.28,17424,29040
曼谷,曼谷一区,内存型M5,8,64,3.76,3.76,3.76,1936,1936,19282.56,34848,58080
曼谷,曼谷一区,内存型M5,12,96,5.65,5.65,5.65,2904,2904,28923.84,52272,87120
曼谷,曼谷一区,内存型M5,16,128,7.53,7.53,7.53,3872,3872,38565.12,69696,116160
曼谷,曼谷一区,内存型M5,24,192,11.29,11.29,11.29,5808,5808,57847.68,104544,174240
曼谷,曼谷一区,内存型M5,32,256,15.06,15.06,15.06,7744,7744,77130.24,139392,232320
曼谷,曼谷一区,内存型M2,1,8,0.46,0.23,0.16,236.5,236.5,2355.54,4257,7095
曼谷,曼谷一区,内存型M2,2,16,0.92,0.46,0.31,473,473,4711.08,8514,14190
曼谷,曼谷一区,内存型M2,4,32,1.84,0.92,0.63,946,946,9422.16,17028,28380
曼谷,曼谷一区,内存型M2,8,64,3.69,1.84,1.25,1892,1892,18844.32,34056,56760
曼谷,曼谷一区,内存型M2,12,96,5.53,2.76,1.88,2838,2838,28266.48,51084,85140
曼谷,曼谷一区,内存型M2,16,128,7.38,3.69,2.51,3784,3784,37688.64,68112,113520
曼谷,曼谷一区,内存型M2,24,192,11.07,5.53,3.76,5676,5676,56532.96,102168,170280
曼谷,曼谷一区,内存型M2,32,256,14.75,7.37,5.02,7568,7568,75377.28,136224,227040
曼谷,曼谷一区,内存型M2,48,384,22.13,11.06,7.53,11352,11352,113065.92,204336,340560
曼谷,曼谷一区,内存型M2,56,448,25.82,12.9,8.78,13244,13244,131910.24,238392,397320
曼谷,曼谷一区,计算型C3,4,8,1.09,0.54,0.37,560,560,5577.6,10080,16800
曼谷,曼谷一区,计算型C3,4,16,1.63,0.82,0.56,840,840,8366.4,15120,25200
曼谷,曼谷一区,计算型C3,8,16,2.18,1.09,0.74,1120,1120,11155.2,20160,33600
曼谷,曼谷一区,计算型C3,8,32,3.27,1.63,1.11,1680,1680,16732.8,30240,50400
曼谷,曼谷一区,计算型C3,16,32,4.36,2.18,1.48,2240,2240,22310.4,40320,67200
曼谷,曼谷一区,计算型C3,16,64,6.53,3.27,2.22,3360,3360,33465.6,60480,100800
曼谷,曼谷一区,计算型C3,32,64,8.71,4.35,2.96,4480,4480,44620.8,80640,134400
曼谷,曼谷一区,计算型C3,32,128,13.06,6.53,4.44,6720,6720,66931.2,120960,201600
曼谷,曼谷一区,计算型C3,48,160,17.42,8.71,5.92,8960,8960,89241.6,161280,268800
曼谷,曼谷一区,计算型C2,4,8,1.12,0.56,0.38,560,560,5577.6,10080,16800
曼谷,曼谷一区,计算型C2,4,16,1.68,0.84,0.57,840,840,8366.4,15120,25200
曼谷,曼谷一区,计算型C2,8,16,2.24,1.12,0.76,1120,1120,11155.2,20160,33600
曼谷,曼谷一区,计算型C2,8,32,3.36,1.68,1.14,1680,1680,16732.8,30240,50400
曼谷,曼谷一区,计算型C2,16,32,4.48,2.24,1.52,2240,2240,22310.4,40320,67200
曼谷,曼谷一区,计算型C2,16,64,6.72,3.36,2.28,3360,3360,33465.6,60480,100800
曼谷,曼谷一区,计算型C2,32,96,11.2,5.6,3.81,5600,5600,55776,100800,168000
曼谷,曼谷二区,GPU计算型GN7,8,32,7.81,3.91,2.66,3750,3750,37350,67500,112500
曼谷,曼谷二区,GPU计算型GN7,20,80,12.5,6.25,4.25,6000,6000,59760,108000,180000
曼谷,曼谷二区,GPU计算型GN7,32,128,17.18,8.6,5.85,8250,8250,82170,148500,247500
曼谷,曼谷二区,GPU计算型GN7,40,160,24.99,12.51,8.51,12000,12000,119520,216000,360000
曼谷,曼谷二区,GPU计算型GN7,80,320,49.98,25.01,17.02,24000,24000,239040,432000,720000
曼谷,曼谷二区,GPU计算型GN10Xp,10,40,20.96,20.96,20.96,10062.5,10062.5,100222.5,181125,301875
曼谷,曼谷二区,GPU计算型GN10Xp,20,80,41.93,41.93,41.93,20125,20125,200445,362250,603750
曼谷,曼谷二区,GPU计算型GN10Xp,40,160,83.85,83.85,83.85,40250,40250,400890,724500,1207500
曼谷,曼谷二区,GPU计算型GN10Xp,80,320,167.7,167.7,167.7,80500,80500,801780,1449000,2415000
曼谷,曼谷二区,高IO型黑石物理服务器BMI5,96,384,25.39,25.39,25.39,18280,18280,182068.8,329040,548400
雅加达,雅加达一区,标准型S5,1,1,0.15,0.15,0.15,70,70,697.2,1260,2100
雅加达,雅加达一区,标准型S5,1,2,0.25,0.25,0.25,120,120,1195.2,2160,3600
雅加达,雅加达一区,标准型S5,1,4,0.43,0.43,0.43,204,204,2031.84,3672,6120
雅加达,雅加达一区,标准型S5,2,4,0.5,0.5,0.5,240,240,2390.4,4320,7200
雅加达,雅加达一区,标准型S5,2,8,0.85,0.85,0.85,408,408,4063.68,7344,12240
雅加达,雅加达一区,标准型S5,4,8,1.13,1.13,1.13,544,544,5418.24,9792,16320
雅加达,雅加达一区,标准型S5,4,16,1.7,1.7,1.7,816,816,8127.36,14688,24480
雅加达,雅加达一区,标准型S5,8,16,2.27,2.27,2.27,1088,1088,10836.48,19584,32640
雅加达,雅加达一区,标准型S5,8,32,3.4,3.4,3.4,1632,1632,16254.72,29376,48960
雅加达,雅加达一区,标准型S5,16,32,4.53,4.53,4.53,2176,2176,21672.96,39168,65280
雅加达,雅加达一区,标准型S5,16,64,6.8,6.8,6.8,3264,3264,32509.44,58752,97920
雅加达,雅加达一区,标准型S5,24,48,6.8,6.8,6.8,3264,3264,32509.44,58752,97920
雅加达,雅加达一区,标准型S5,24,96,10.2,10.2,10.2,4896,4896,48764.16,88128,146880
雅加达,雅加达一区,标准型S5,32,64,9.07,9.07,9.07,4352,4352,43345.92,78336,130560
雅加达,雅加达一区,标准型S5,32,128,13.6,13.6,13.6,6528,6528,65018.88,117504,195840
雅加达,雅加达一区,标准型S5,48,96,13.6,13.6,13.6,6528,6528,65018.88,117504,195840
雅加达,雅加达一区,标准型S5,48,192,20.4,20.4,20.4,9792,9792,97528.32,176256,293760
雅加达,雅加达一区,标准型S5,64,256,27.2,27.2,27.2,13056,13056,130037.76,235008,391680
雅加达,雅加达一区,内存型M5,1,8,0.48,0.48,0.48,231,231,2300.76,4158,6930
雅加达,雅加达一区,内存型M5,2,16,0.96,0.96,0.96,462,462,4601.52,8316,13860
雅加达,雅加达一区,内存型M5,4,32,1.92,1.92,1.92,924,924,9203.04,16632,27720
雅加达,雅加达一区,内存型M5,8,64,3.85,3.85,3.85,1848,1848,18406.08,33264,55440
雅加达,雅加达一区,内存型M5,12,96,5.77,5.77,5.77,2772,2772,27609.12,49896,83160
雅加达,雅加达一区,内存型M5,16,128,7.7,7.7,7.7,3696,3696,36812.16,66528,110880
雅加达,雅加达一区,内存型M5,24,192,11.55,11.55,11.55,5544,5544,55218.24,99792,166320
雅加达,雅加达一区,内存型M5,32,256,15.4,15.4,15.4,7392,7392,73624.32,133056,221760
雅加达,雅加达一区,内存型M5,64,512,30.8,30.8,30.8,14784,14784,147248.64,266112,443520
雅加达,雅加达一区,内存型M5,84,700,41.64,41.64,41.64,19992,19992,199120.32,359856,599760
雅加达,雅加达一区,计算型C4,4,8,1.27,1.27,1.27,608,608,6055.68,10944,18240
雅加达,雅加达一区,计算型C4,4,16,1.9,1.9,1.9,912,912,9083.52,16416,27360
雅加达,雅加达一区,计算型C4,8,16,2.53,2.53,2.53,1216,1216,12111.36,21888,36480
雅加达,雅加达一区,计算型C4,8,32,3.8,3.8,3.8,1824,1824,18167.04,32832,54720
雅加达,雅加达一区,计算型C4,16,64,7.6,7.6,7.6,3648,3648,36334.08,65664,109440
雅加达,雅加达一区,计算型C4,32,174,18.84,18.84,18.84,9044,9044,90078.24,162792,271320
雅加达,雅加达一区,计算型C4,32,256,25.33,25.33,25.33,12160,12160,121113.6,218880,364800
雅加达,雅加达一区,计算型C4,64,256,30.4,30.4,30.4,14592,14592,145336.32,262656,437760
雅加达,雅加达一区,计算型C4,64,348,37.68,37.68,37.68,18088,18088,180156.48,325584,542640
孟买,孟买二区,标准型S5,1,1,0.08,0.08,0.08,38,38,378.48,684,1140
孟买,孟买二区,标准型S5,1,2,0.16,0.16,0.16,76,76,756.96,1368,2280
孟买,孟买二区,标准型S5,1,4,0.3,0.3,0.3,144,144,1434.24,2592,4320
孟买,孟买二区,标准型S5,2,4,0.32,0.32,0.32,152,152,1513.92,2736,4560
孟买,孟买二区,标准型S5,2,8,0.6,0.6,0.6,288,288,2868.48,5184,8640
孟买,孟买二区,标准型S5,4,8,0.8,0.8,0.8,384,384,3824.64,6912,11520
孟买,孟买二区,标准型S5,4,16,1.2,1.2,1.2,576,576,5736.96,10368,17280
孟买,孟买二区,标准型S5,8,16,1.6,1.6,1.6,768,768,7649.28,13824,23040
孟买,孟买二区,标准型S5,8,32,2.4,2.4,2.4,1152,1152,11473.92,20736,34560
